05405|Burlington|VT|44.48|-73.22||
05405|Univ Of Vermont|VT|44.48|-73.22||
05405|Uvm|VT|44.48|-73.22||
23937|Drakes Branch|VA|36.99|-78.6|1413|18634546
70429|Bogalusa|LA|30.78|-89.86|625|10222895
12185|Valley Falls|NY|42.9|-73.56|1709|38659386
12185|West Valley Falls|NY|42.9|-73.56|1709|38659386
14222|Buffalo|NY|42.88|-78.85|8292|242073834
83724|Boise|ID|43.61|-116.19||
83724|Federal Bldg|ID|43.61|-116.19||
25403|Martinsburg|WV|39.46|-77.96|9792|252344210
76267|Slidell|TX|33.35|-97.39||
48342|Pontiac|MI|42.64|-83.28|11022|120796660
89015|Calico Ridge|NV|36.01|-114.95|30967|735729333
89015|Henderson|NV|36.01|-114.95|30967|735729333
43195|Gap Inc Direct|OH|39.86|-82.89||
43195|Groveport|OH|39.86|-82.89||
97756|Eagle Crest|OR|44.26|-121.22|26318|440131223
97756|Redmond|OR|44.26|-121.22|26318|440131223
78963|Plum|TX|29.96|-97.03|655|10927459
78963|West Point|TX|29.96|-97.03|655|10927459
02138|Cambridge|MA|42.37|-71.11|21578|1027911979
83276|Soda Springs|ID|42.75|-111.53|3418|71228509
21804|Salisbury|MD|38.37|-75.58|27098|539218439
38010|Braden|TN|35.36|-89.57||
06230|Abington|CT|41.85|-72.01||
10805|New Rochelle|NY|40.92|-73.77|13977|414885447
20532|Bureau Narc Dngr Drugs Lab|DC|38.89|-77.03||
20532|Washington|DC|38.89|-77.03||
30609|Athens|GA|33.95|-83.39||
30609|University Of Georgia|GA|33.95|-83.39||
90505|Torrance|CA|33.8|-118.35|31058|953618496
15061|Monaca|PA|40.68|-80.27|11028|222129870
34695|Safety Harbor|FL|28|-82.69|15336|423448737
32759|Oak Hill|FL|28.86|-80.85|2114|30826256
18603|Berwick|PA|41.05|-76.24|15678|275673072
14653|Kodak Apparatus Division|NY|43.16|-77.61||
14653|Rochester|NY|43.16|-77.61||
52635|Four Corners|IA|40.99|-91.74|552|7930323
52635|Lockridge|IA|40.99|-91.74|552|7930323
90021|Los Angeles|CA|34.03|-118.24|1621|41457695
90021|Market|CA|34.03|-118.24|1621|41457695
55324|Darwin|MN|45.09|-94.4|1126|22837015
19603|Reading|PA|40.33|-75.92|695|7070509
77354|Decker Pr|TX|30.21|-95.74|23363|713410671
77354|Decker Prairie|TX|30.21|-95.74|23363|713410671
77354|Magnolia|TX|30.21|-95.74|23363|713410671
77354|Spring|TX|30.21|-95.74|23363|713410671
77354|The Woodlands|TX|30.21|-95.74|23363|713410671
58052|Leonard|ND|46.65|-97.24|521|8773763
59008|Belfry|MT|45.1|-109.01||
78003|Bandera|TX|29.72|-99.07|7180|113119211
01471|Groton|MA|42.6|-71.57||
01471|New England Business Svc Inc|MA|42.6|-71.57||
61736|Downs|IL|40.39|-88.87|1671|46380874
61736|Holder|IL|40.39|-88.87|1671|46380874
84124|Holladay|UT|40.67|-111.79|17562|494061282
84124|Millcreek|UT|40.67|-111.79|17562|494061282
84124|Murray|UT|40.67|-111.79|17562|494061282
84124|Salt Lake City|UT|40.67|-111.79|17562|494061282
84124|Salt Lake Cty|UT|40.67|-111.79|17562|494061282
84124|Slc|UT|40.67|-111.79|17562|494061282
23092|Locust Hill|VA|37.59|-76.5|438|7270676
00940|Minillas|PR|18.4|-66.06||
00940|San Juan|PR|18.4|-66.06||
00940|Santurce|PR|18.4|-66.06||
56567|Butler|MN|46.51|-95.37|2703|40339902
56567|New York Mills|MN|46.51|-95.37|2703|40339902
56567|New York Mls|MN|46.51|-95.37|2703|40339902
20437|Food And Drug Admin|DC|38.89|-77.03||
20437|Washington|DC|38.89|-77.03||
29696|West Union|SC|34.76|-83.04|3582|65851508
07849|Lake Hopatcong|NJ|40.96|-74.61|7845|268344944
07849|Lk Hopatcong|NJ|40.96|-74.61|7845|268344944
66866|Peabody|KS|38.16|-97.1|1457|24687764
86405|Lake Havasu City|AZ|34.5|-114.31|2229|32168416
86405|Lk Havasu Cty|AZ|34.5|-114.31|2229|32168416
80128|Littleton|CO|39.59|-105.01|31088|908751036
30349|Atl|GA|33.61|-84.49|53061|971165472
30349|Atlanta|GA|33.61|-84.49|53061|971165472
30349|College Park|GA|33.61|-84.49|53061|971165472
84763|Rockville|UT|37.15|-113.05||
11767|Nesconset|NY|40.84|-73.15|12745|440034064
38835|Corinth|MS|34.93|-88.51|1435|23717161
09709|APO|AE||||
66210|Lenexa|KS|38.9|-94.68|15833|489049309
66210|Overland|KS|38.9|-94.68|15833|489049309
66210|Overland Park|KS|38.9|-94.68|15833|489049309
66210|Shawnee Mission|KS|38.9|-94.68|15833|489049309
66210|Shawnee Msn|KS|38.9|-94.68|15833|489049309
66210|Sm|KS|38.9|-94.68|15833|489049309
68152|Florence|NE|41.26|-96.01|5267|135980779
68152|Omaha|NE|41.26|-96.01|5267|135980779
58355|Nekoma|ND|48.57|-98.37||
66614|Topeka|KS|39.03|-95.69|27021|597331998
55787|Balsam|MN|46.65|-93.11||
55787|Clark|MN|46.65|-93.11||
55787|Haugen|MN|46.65|-93.11||
55787|Tamarack|MN|46.65|-93.11||
61641|Keystone Steel And Wire|IL|40.74|-89.6||
61641|Peoria|IL|40.74|-89.6||
30110|Bremen|GA|33.7|-85.15|9923|177752142
41740|Bearville|KY|37.33|-83.07||
41740|Emmalena|KY|37.33|-83.07||
41740|Tina|KY|37.33|-83.07||
40445|Livingston|KY|37.29|-84.21|613|7187116
57633|Firesteel|SD|45.39|-101.42||
57633|Isabel|SD|45.39|-101.42||
57633|Lightcap|SD|45.39|-101.42||
18076|Red Hill|PA|40.37|-75.48|2474|53013197
30015|Covington|GA|33.6|-83.85|1525|23281569
25054|Dawes|WV|38.06|-81.42||
68663|Silver Creek|NE|41.33|-97.66|676|10505594
29813|Barnwell|SC|33.27|-81.24||
29813|Hilda|SC|33.27|-81.24||
24277|Penningtn Gap|VA|36.75|-83.02|3561|52286438
24277|Pennington|VA|36.75|-83.02|3561|52286438
24277|Pennington Gap|VA|36.75|-83.02|3561|52286438
33612|Tampa|FL|27.95|-82.48|30881|449277429
66626|Ks Dept Of Revenue Vehicles|KS|39.03|-95.69||
66626|Topeka|KS|39.03|-95.69||
98224|Baring|WA|47.73|-121.49||
76691|Rogers Hill|TX|31.8|-97.09|5227|100197410
76691|Tours|TX|31.8|-97.09|5227|100197410
76691|West|TX|31.8|-97.09|5227|100197410
01109|Spfld|MA|42.11|-72.53|17988|269944307
01109|Springfield|MA|42.11|-72.53|17988|269944307
37450|Chattanooga|TN|35.06|-85.25||
24079|Copper Hill|VA|37.08|-80.13|1312|22166969
24079|Kings Store|VA|37.08|-80.13|1312|22166969
87750|Valmora|NM|35.81|-104.92||
87750|Watrous|NM|35.81|-104.92||
11797|Woodbury|NY|40.81|-73.47|8301|517291203
45685|Thurman|OH|38.92|-82.43|936|15184030
46298|Greater Indiana District|IN|39.77|-86.14||
46298|Indianapolis|IN|39.77|-86.14||
05731|Benson|VT|43.72|-73.32||
85249|Chandler|AZ|33.24|-111.78|30246|1041948032
43015|Delaware|OH|40.29|-83.08|38397|972358397
76487|Poolville|TX|32.97|-97.87|1954|37524604
96044|Hilt|CA|41.91|-122.49|643|8050905
96044|Hornbrook|CA|41.91|-122.49|643|8050905
22150|Springfield|VA|38.78|-77.17|22990|565927238
09311|APO|AE||||
79512|Buford|TX|32.39|-100.85|4467|76555077
79512|Colorado City|TX|32.39|-100.85|4467|76555077
79512|Cuthbert|TX|32.39|-100.85|4467|76555077
96128|Standish|CA|40.35|-120.38|541|12612557
76707|Waco|TX|31.56|-97.18|11281|129877719
04263|Leeds|ME|44.3|-70.12|1835|34344835
27611|Raleigh|NC|35.82|-78.65|799|14231733
15047|Greenock|PA|40.24|-79.83||
16370|West Hickory|PA|41.58|-79.46||
85262|Scottsdale|AZ|33.85|-111.78|9741|634390727
54455|Ashley|WI|44.78|-89.68|15768|366084030
54455|Dancy|WI|44.78|-89.68|15768|366084030
54455|Halder|WI|44.78|-89.68|15768|366084030
54455|Knowlton|WI|44.78|-89.68|15768|366084030
54455|Kronenwetter|WI|44.78|-89.68|15768|366084030
54455|Moon|WI|44.78|-89.68|15768|366084030
54455|Mosinee|WI|44.78|-89.68|15768|366084030
54455|Peplin|WI|44.78|-89.68|15768|366084030
66408|Bern|KS|39.96|-95.97||
54762|Prairie Farm|WI|45.23|-91.98|1052|17332304
47588|Huffman|IN|38|-86.81|632|10622377
47588|Troy|IN|38|-86.81|632|10622377
08091|Berlin Township|NJ|39.8|-74.93|4550|102854475
08091|Berlin Twp|NJ|39.8|-74.93|4550|102854475
08091|West Berlin|NJ|39.8|-74.93|4550|102854475
37127|Mboro|TN|35.85|-86.39|13028|301160328
37127|Murfreesboro|TN|35.85|-86.39|13028|301160328
37127|Murfreesbr|TN|35.85|-86.39|13028|301160328
20260|Usps Headquarters|DC|38.89|-77.03||
20260|Washington|DC|38.89|-77.03||
27288|Boulevard|NC|36.5|-79.74|17582|269043217
27288|Draper|NC|36.5|-79.74|17582|269043217
27288|Eden|NC|36.5|-79.74|17582|269043217
27288|Leaksville|NC|36.5|-79.74|17582|269043217
27288|Meadow Summit|NC|36.5|-79.74|17582|269043217
27288|New Leaksville|NC|36.5|-79.74|17582|269043217
27288|Spray|NC|36.5|-79.74|17582|269043217
97217|Portland|OR|45.58|-122.7|24399|584230317
60515|Downers Grove|IL|41.79|-88.01|24143|874032588
40602|Frankfort|KY|38.19|-84.86|872|15398719
50102|Garden City|IA|42.25|-93.4||
96257|APO|AP||||
23924|Chase City|VA|36.79|-78.46|4597|62701114
32219|Dinsmore|FL|30.33|-81.65|9542|169117513
32219|Jacksonville|FL|30.33|-81.65|9542|169117513
32219|Jax|FL|30.33|-81.65|9542|169117513
79926|El Paso|TX|31.84|-106.43||
93536|Del Sur|CA|34.72|-118.48|48248|1213041564
93536|Fairmont|CA|34.72|-118.48|48248|1213041564
93536|Lancaster|CA|34.72|-118.48|48248|1213041564
93536|Metler Valley|CA|34.72|-118.48|48248|1213041564
93536|Neenach|CA|34.72|-118.48|48248|1213041564
93536|Quartz Hill|CA|34.72|-118.48|48248|1213041564
44093|Wayne|OH|41.53|-80.61|1152|16901752
44093|Williamsfield|OH|41.53|-80.61|1152|16901752
22172|Triangle|VA|38.54|-77.31|6518|172255254
78063|Lake Hills|TX|29.71|-98.93|6912|135833949
78063|Lakehills|TX|29.71|-98.93|6912|135833949
78063|Medina Lake|TX|29.71|-98.93|6912|135833949
78063|Pipe Creek|TX|29.71|-98.93|6912|135833949
98465|Tacoma|WA|47.24|-122.53|4986|113314401
12151|Malta|NY|42.93|-73.79|731|18192730
12151|Round Lake|NY|42.93|-73.79|731|18192730
12151|Ushers|NY|42.93|-73.79|731|18192730
28538|Hookerton|NC|35.42|-77.58|1647|23107699
23920|Brodnax|VA|36.7|-78.03|2534|37549445
20045|Washington|DC|38.89|-77.03||
33410|N Palm Beach|FL|26.74|-80.12|29752|824014973
33410|North Palm Beach|FL|26.74|-80.12|29752|824014973
33410|Palm Bch Gdns|FL|26.74|-80.12|29752|824014973
33410|Palm Beach Gardens|FL|26.74|-80.12|29752|824014973
33410|Riviera Beach|FL|26.74|-80.12|29752|824014973
33410|West Palm Bch|FL|26.74|-80.12|29752|824014973
33410|West Palm Beach|FL|26.74|-80.12|29752|824014973
23289|Internal Revenue Service|VA|37.55|-77.46||
23289|Rich|VA|37.55|-77.46||
23289|Richmond|VA|37.55|-77.46||
62916|Campbell Hill|IL|37.93|-89.55|800|13925467
62916|Shiloh Hill|IL|37.93|-89.55|800|13925467
78711|Austin|TX|30.26|-97.74|396|12410388
30315|Atl|GA|33.7|-84.38|22397|305182543
30315|Atlanta|GA|33.7|-84.38|22397|305182543
07978|Pluckemin|NJ|40.66|-74.68||
01360|N Field|MA|42.7|-72.43|2627|57122411
01360|No Field|MA|42.7|-72.43|2627|57122411
01360|Northfield|MA|42.7|-72.43|2627|57122411
14129|Perrysburg|NY|42.45|-79|1056|19054842
00821|Christiansted|VI|17.74|-64.7||
99147|Creston|WA|47.83|-118.46||
99147|Lincoln|WA|47.83|-118.46||
02127|Boston|MA|42.35|-71.06|24051|945515117
02127|S Boston|MA|42.35|-71.06|24051|945515117
02127|South Boston|MA|42.35|-71.06|24051|945515117
49409|Ferrysburg|MI|43.08|-86.22||
09373|FPO|AE||||
14778|Saint Bonaventure|NY|42.08|-78.47||
14778|St Bonas|NY|42.08|-78.47||
14778|St Bonaventure|NY|42.08|-78.47||
75799|Tyler|TX|32.32|-95.3||
75799|University Of Texas At Tyler|TX|32.32|-95.3||
38804|Tupelo|MS|34.26|-88.73|12150|250632836
68371|Henderson|NE|40.77|-97.81|1329|19971905
68371|Lushton|NE|40.77|-97.81|1329|19971905
96501|FPO|AP||||
16225|Fisher|PA|41.26|-79.25||
30507|Gainesville|GA|34.29|-83.83|20209|309443249
24853|Kimball|WV|37.42|-81.5|548|6736011
24853|Vivian|WV|37.42|-81.5|548|6736011
17861|Paxtonville|PA|40.76|-77.08||
99666|Nunam Iqua|AK|62.09|-165.18||
53052|Menomonee Falls|WI|43.14|-88.12||
53052|Menomonee Fls|WI|43.14|-88.12||
95961|Arboga|CA|39.08|-121.55|16912|307230449
95961|Olivehurst|CA|39.08|-121.55|16912|307230449
95961|Plumas Lake|CA|39.08|-121.55|16912|307230449
95961|West Linda|CA|39.08|-121.55|16912|307230449
56120|Butterfield|MN|43.95|-94.79|898|12428659
30436|Cedar Crossing|GA|32.2|-82.32|8258|112095015
30436|Lyons|GA|32.2|-82.32|8258|112095015
30436|Ohoopee|GA|32.2|-82.32|8258|112095015
30436|Santa Claus|GA|32.2|-82.32|8258|112095015
95219|Stkn|CA|38.01|-121.38|21236|671062232
95219|Stockton|CA|38.01|-121.38|21236|671062232
46896|Fort Wayne|IN|41.07|-85.13||
71055|Dixie Inn|LA|32.61|-93.28|14849|257063345
71055|Gilark|LA|32.61|-93.28|14849|257063345
71055|Mcintyre|LA|32.61|-93.28|14849|257063345
71055|Minden|LA|32.61|-93.28|14849|257063345
71055|Pace|LA|32.61|-93.28|14849|257063345
98858|Douglas|WA|47.69|-119.88|1287|21815762
98858|Farmer|WA|47.69|-119.88|1287|21815762
98858|Waterville|WA|47.69|-119.88|1287|21815762
98858|Withrow|WA|47.69|-119.88|1287|21815762
37219|Nashville|TN|36.17|-86.78|1212|44957299
37219|Nashvle|TN|36.17|-86.78|1212|44957299
60551|Norway|IL|41.52|-88.68|3206|72121235
60551|Sheridan|IL|41.52|-88.68|3206|72121235
56128|Edgerton|MN|43.87|-96.13|1750|24439032
64130|Kansas City|MO|39.09|-94.58|14296|181743514
14013|Alabama|NY|43.08|-78.39|1367|22670721
14013|Basom|NY|43.08|-78.39|1367|22670721
42288|Woodbury|KY|37.18|-86.63||
02543|Falmouth|MA|41.52|-70.66|834|22887085
02543|Woods Hole|MA|41.52|-70.66|834|22887085
02543|Woodshole|MA|41.52|-70.66|834|22887085
24146|Redwood|VA|37.01|-79.79||
56578|Rochert|MN|46.86|-95.68|741|11264767
01531|New Braintree|MA|42.31|-72.13|865|20971624
14779|Salamanca|NY|42.16|-78.72|5147|80163183
74465|Tahlequah|OK|35.91|-94.97|1732|29288950
74465|Talequah|OK|35.91|-94.97|1732|29288950
74465|Thlequah|OK|35.91|-94.97|1732|29288950
48607|Saginaw|MI|43.41|-83.94|871|7579846
25621|Gilbert|WV|37.61|-81.86|2049|38283828
25621|Hampden|WV|37.61|-81.86|2049|38283828
59926|Martin City|MT|48.38|-114||
15038|Elrama|PA|40.24|-79.98||
19121|Phila|PA|39.95|-75.16|17926|225279305
19121|Philadelphia|PA|39.95|-75.16|17926|225279305
13738|Blodgett Mills|NY|42.56|-76.12||
13738|Blodgett Mls|NY|42.56|-76.12||
15239|Pgh|PA|40.43|-79.97|18952|448633204
15239|Pitt|PA|40.43|-79.97|18952|448633204
15239|Pittsburgh|PA|40.43|-79.97|18952|448633204
15239|Plum|PA|40.43|-79.97|18952|448633204
84701|Bowery Haven|UT|38.75|-112.1|6237|101485166
84701|Burrville|UT|38.75|-112.1|6237|101485166
84701|Fish Lake|UT|38.75|-112.1|6237|101485166
84701|Richfield|UT|38.75|-112.1|6237|101485166
84701|Venice|UT|38.75|-112.1|6237|101485166
19943|Felton|DE|39|-75.57|9612|183239892
35758|Madison|AL|34.7|-86.74|36090|1189851488
35758|Triana|AL|34.7|-86.74|36090|1189851488
33909|Cape Coral|FL|26.63|-81.99|17607|301795433
30175|Talking Rock|GA|34.5|-84.5|4487|74264784
30175|White Stone|GA|34.5|-84.5|4487|74264784
06708|Waterbury|CT|41.55|-73.03|22350|493700364
06708|Wtby|CT|41.55|-73.03|22350|493700364
30117|Carrollton|GA|33.58|-85.07|22971|399133200
30117|University Of West Georgia|GA|33.58|-85.07|22971|399133200
54978|Tilleda|WI|44.81|-88.9||
30820|Mitchell|GA|33.21|-82.7|889|13358043
30820|Shoals|GA|33.21|-82.7|889|13358043
36103|Montgomery|AL|32.35|-86.28||
36103|Mtgy|AL|32.35|-86.28||
76464|Moran|TX|32.54|-99.16||
52361|Williamsburg|IA|41.66|-92|4061|81274789
13220|Syr|NY|43.04|-76.14|485|11554210
13220|Syracuse|NY|43.04|-76.14|485|11554210
02131|Boston|MA|42.28|-71.13|23881|637197973
02131|Roslindale|MA|42.28|-71.13|23881|637197973
60502|Aurora|IL|41.77|-88.25|17619|757864849
88231|Eunice|NM|32.44|-103.19|2431|56016755
65108|Div Of Witholding Tax|MO|38.57|-92.19||
65108|Jefferson City|MO|38.57|-92.19||
65108|Jefferson Cty|MO|38.57|-92.19||
42070|Milburn|KY|36.79|-88.89||
53703|Madison|WI|43.07|-89.38|12945|337286271
56338|Hillman|MN|46|-93.88|1431|22808589
61637|Peoria|IL|40.74|-89.6||
61637|St Francis Hosp|IL|40.74|-89.6||
33475|Hobe Sound|FL|27.07|-80.13|1070|18999924
70663|Sulphur|LA|30.22|-93.35|21792|444020369
43727|Chandlersville|OH|39.86|-81.8|1280|21921621
43727|Chandlersvlle|OH|39.86|-81.8|1280|21921621
48915|Lansing|MI|42.7|-84.55|6357|107936026
71294|West Monroe|LA|32.51|-92.14|1272|24381301
85355|Waddell|AZ|33.55|-112.43|6748|186843240
24151|Franklin Heights|VA|36.99|-79.89|15043|243949825
24151|Rocky Mount|VA|36.99|-79.89|15043|243949825
60619|Chicago|IL|41.83|-87.68|48410|780108829
60619|Grand Crossing|IL|41.83|-87.68|48410|780108829
14745|Hume|NY|42.47|-78.14||
08533|New Egypt|NJ|40.06|-74.53|6225|178211266
08533|Plumsted|NJ|40.06|-74.53|6225|178211266
08533|Plumsted Township|NJ|40.06|-74.53|6225|178211266
08533|Plumsted Twp|NJ|40.06|-74.53|6225|178211266
90248|Gardena|CA|33.88|-118.27|8825|217193866
41271|Williamsport|KY|37.82|-82.72||
48633|Lake George|MI|43.96|-84.94||
73625|Butler|OK|35.63|-99.18||
63386|West Alton|MO|38.86|-90.22|484|9701702
15760|Marsteller|PA|40.64|-78.81||
56256|Louisburg|MN|45.01|-96.18|2338|31391585
56256|Madison|MN|45.01|-96.18|2338|31391585
65068|Gouch Mill|MO|38.81|-92.58|618|10373744
65068|Prairie Home|MO|38.81|-92.58|618|10373744
54733|Dallas|WI|45.25|-91.81|1149|18162095
54733|Hillsdale|WI|45.25|-91.81|1149|18162095
38621|Askew|MS|34.5|-90.19|1332|14107691
38621|Crenshaw|MS|34.5|-90.19|1332|14107691
98942|Selah|WA|46.76|-120.68|14027|298248231
37208|Nashville|TN|36.17|-86.78|10039|141819878
60020|Fox Lake|IL|42.41|-88.18|8024|202588695
60020|Volo|IL|42.41|-88.18|8024|202588695
55810|Duluth|MN|46.78|-92.11|7278|149126169
55810|Hermantown|MN|46.78|-92.11|7278|149126169
55810|Proctor|MN|46.78|-92.11|7278|149126169
36803|Opelika|AL|32.65|-85.37|1606|28896212
74421|Beggs|OK|35.78|-96.02|3511|63664410
74421|Winchester|OK|35.78|-96.02|3511|63664410
75225|Dallas|TX|32.79|-96.76|19408|1646556171
52141|Brainard|IA|42.95|-91.63|1144|17684001
52141|Elgin|IA|42.95|-91.63|1144|17684001
53029|Chenequa|WI|43.09|-88.34|18493|655558090
53029|Hartland|WI|43.09|-88.34|18493|655558090
39837|Colquitt|GA|31.15|-84.67|4473|62478627
39062|D Lo|MS|31.98|-89.85|600|7204123
39062|D' Lo|MS|31.98|-89.85|600|7204123
39062|Dlo|MS|31.98|-89.85|600|7204123
79412|Lubbock|TX|33.57|-101.87|10865|139738770
12522|Dover Plains|NY|41.74|-73.58|4008|85699304
25864|Lawton|WV|37.87|-80.99||
25864|Layland|WV|37.87|-80.99||
25864|Terry|WV|37.87|-80.99||
29324|Clifton|SC|34.98|-81.79||
67583|Langdon|KS|37.8|-98.42|818|10996106
67583|Preston|KS|37.8|-98.42|818|10996106
67583|Turon|KS|37.8|-98.42|818|10996106
20151|Chantilly|VA|38.87|-77.4|18338|664755202
20151|Fairfax|VA|38.87|-77.4|18338|664755202
72353|Lambrook|AR|34.37|-90.96||
78658|Gonzales|TX|29.59|-97.59||
78658|Ottine|TX|29.59|-97.59||
52659|Winfield|IA|41.12|-91.43|1315|20805633
49112|Edwardsburg|MI|41.79|-86.08|8379|167360084
95470|Redwood Valley|CA|39.32|-123.23|4791|89455708
95470|Redwood Vly|CA|39.32|-123.23|4791|89455708
98401|Tacoma|WA|47.25|-122.44|851|30970232
46163|Brookville Heights|IN|39.72|-85.89|11130|307673399
46163|Brookville Hts|IN|39.72|-85.89|11130|307673399
46163|New Palestine|IN|39.72|-85.89|11130|307673399
45066|Springboro|OH|39.56|-84.23|20638|707495018
18976|Warrington|PA|40.25|-75.14|18088|556000539
61326|Granville|IL|41.26|-89.22|2157|42650827
80922|Cimarron Hills|CO|38.86|-104.76|21906|525343990
80922|Co Spgs|CO|38.86|-104.76|21906|525343990
80922|Colo Spgs|CO|38.86|-104.76|21906|525343990
80922|Colorado Spgs|CO|38.86|-104.76|21906|525343990
80922|Colorado Springs|CO|38.86|-104.76|21906|525343990
65484|Huggins|MO|37.31|-92.19||
72821|Altus|AR|35.44|-93.76|1267|16736703
72821|Wiederkehr Vg|AR|35.44|-93.76|1267|16736703
72821|Wiederkehr Village|AR|35.44|-93.76|1267|16736703
61848|Henning|IL|40.3|-87.7||
21234|Baltimore|MD|39.38|-76.55|56528|1305593265
21234|Parkville|MD|39.38|-76.55|56528|1305593265
95776|Woodland|CA|38.69|-121.68|18163|384850229
90010|Los Angeles|CA|34.06|-118.31|3294|122651252
90010|Sanford|CA|34.06|-118.31|3294|122651252
11053|Port Washington|NY|40.82|-73.68||
11053|Prt Washingtn|NY|40.82|-73.68||
11053|Publishers Clearing House|NY|40.82|-73.68||
47531|Evanston|IN|38.02|-86.83|829|16265152
19474|Skippack|PA|40.22|-75.4|1183|39931327
23177|Walkerton|VA|37.72|-77.02|578|12642081
80903|Co Spgs|CO|38.86|-104.76|8966|184512862
80903|Colo Spgs|CO|38.86|-104.76|8966|184512862
80903|Colorado Spgs|CO|38.86|-104.76|8966|184512862
80903|Colorado Springs|CO|38.86|-104.76|8966|184512862
23067|Hadensville|VA|37.82|-77.99||
95378|Tracy|CA|37.8|-121.55|1002|18653694
19193|Ford Motor Credit Corp|PA|39.95|-75.16||
19193|Phila|PA|39.95|-75.16||
19193|Philadelphia|PA|39.95|-75.16||
98327|Dupont|WA|47.09|-122.64|6798|180652132
56156|Luverne|MN|43.65|-96.2|5162|89433908
09875|DPO|AE||||
31092|Vienna|GA|32.08|-83.79|4188|60869766
38951|Pittsboro|MS|33.94|-89.33|722|9279915
89111|Las Vegas|NV|36.08|-115.14||
89111|Mccarran Airport|NV|36.08|-115.14||
95118|San Jose|CA|37.25|-121.88|26249|877716441
25132|Mammoth|WV|38.25|-81.37||
94070|San Carlos|CA|37.49|-122.26|26469|1417809970
59477|Simms|MT|47.43|-111.96||
17720|Antes Fort|PA|41.23|-77.04||
47280|Taylorsville|IN|39.29|-85.94|775|12139940
44055|Lorain|OH|41.44|-82.18|14238|196312883
44055|Sheffield|OH|41.44|-82.18|14238|196312883
44055|South Lorain|OH|41.44|-82.18|14238|196312883
20148|Arcola|VA|39.04|-77.48|21971|1144943612
20148|Ashburn|VA|39.04|-77.48|21971|1144943612
20148|Brambleton|VA|39.04|-77.48|21971|1144943612
20148|Broadlands|VA|39.04|-77.48|21971|1144943612
22840|Massanutten|VA|38.36|-78.74|3796|89721196
22840|Mc Gaheysville|VA|38.36|-78.74|3796|89721196
22840|Mc Gaheysvlle|VA|38.36|-78.74|3796|89721196
22840|Mcgaheysville|VA|38.36|-78.74|3796|89721196
48860|Muir|MI|42.99|-84.93|1125|17186560
57041|Lyons|SD|43.71|-96.77||
70770|Pride|LA|30.69|-90.97|3175|73666762
72460|Ravenden Spgs|AR|36.31|-91.22|513|5638736
72460|Ravenden Springs|AR|36.31|-91.22|513|5638736
46374|San Pierre|IN|41.21|-86.86|857|16066231
32932|Cocoa Beach|FL|28.33|-80.62|478|10228084
37210|Nashville|TN|36.17|-86.78|10103|147790264
80155|Englewood|CO|39.64|-104.99|636|23921330
80155|Greenwood Village|CO|39.64|-104.99|636|23921330
80155|Greenwood Vlg|CO|39.64|-104.99|636|23921330
25314|Charleston|WV|38.35|-81.63|13109|388630369
19182|Phila|PA|39.95|-75.16||
19182|Philadelphia|PA|39.95|-75.16||
19182|Pnc Bank|PA|39.95|-75.16||
19182|Wachovia Bank|PA|39.95|-75.16||
26296|Job|WV|38.76|-79.6||
26296|Whitmer|WV|38.76|-79.6||
48844|Howell|MI|42.6|-83.93|802|18377196
84090|Sandy|UT|40.56|-111.85|595|18651275
57646|Campbell|SD|45.72|-100.06||
57646|Mound City|SD|45.72|-100.06||
45831|Continental|OH|41.09|-84.26|2695|47476793
23076|Hudgins|VA|37.47|-76.32|553|9273832
23076|Redart|VA|37.47|-76.32|553|9273832
84720|Cedar City|UT|37.81|-113.22|15570|245193985
84720|Enoch|UT|37.81|-113.22|15570|245193985
84720|Pintura|UT|37.81|-113.22|15570|245193985
93586|Lancaster|CA|34.64|-118.21||
93586|Quartz Hill|CA|34.64|-118.21||
24849|Jesse|WV|37.66|-81.55||
46795|Adams Lake|IN|41.52|-85.36|4926|87542231
46795|Lakeside|IN|41.52|-85.36|4926|87542231
46795|Pretty Lake|IN|41.52|-85.36|4926|87542231
46795|Shady Nook|IN|41.52|-85.36|4926|87542231
46795|Timberhurst|IN|41.52|-85.36|4926|87542231
46795|Witmer Manor|IN|41.52|-85.36|4926|87542231
46795|Wolcottville|IN|41.52|-85.36|4926|87542231
46795|Woodland Park|IN|41.52|-85.36|4926|87542231
46795|Woodruff|IN|41.52|-85.36|4926|87542231
91040|Shadow Hills|CA|34.26|-118.32|16036|442977210
91040|Sunland|CA|34.26|-118.32|16036|442977210
07188|Jp Morgan Chase|NJ|40.72|-74.17||
07188|Newark|NJ|40.72|-74.17||
37085|Lascassas|TN|35.94|-86.29|3371|75914730
02541|Falmouth|MA|41.54|-70.6|571|12349354
08078|Runnemede|NJ|39.85|-75.07|7017|155859784
80138|Parker|CO|39.5|-104.76|24253|843549079
46356|Belshaw|IN|41.29|-87.41|14904|346309874
46356|Creston|IN|41.29|-87.41|14904|346309874
46356|Lake Dalecarlia|IN|41.29|-87.41|14904|346309874
46356|Lowell|IN|41.29|-87.41|14904|346309874
46356|North Hayden|IN|41.29|-87.41|14904|346309874
63198|Monsanto|MO|38.65|-90.56||
63198|Saint Louis|MO|38.65|-90.56||
37385|Tellico Plains|TN|35.36|-84.29|5989|79106006
37385|Tellico Plns|TN|35.36|-84.29|5989|79106006
87939|Monticello|NM|33.39|-107.45||
